reply_id,parent_comment_id,author_channel_id,published_at,updated_at,reply_like_count,text,video_id,sent_compound
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJnyOypoKo,Ugz5--3vg-OtpdlbL414AaABAg,UCKliQEHHsvinDSy0LqvGEwQ,2025-11-09T20:02:54Z,2025-11-09T20:02:54Z,108,@kenroyjones2280But Grealish is also performing at Everton? they simply didn’t suit each others style,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJosMaBWEK,Ugz5--3vg-OtpdlbL414AaABAg,UC6QiROgiX3vs2Z20Elpq5sw,2025-11-09T20:10:48Z,2025-11-09T20:10:48Z,4,Easy decision,cZuKoVpIc9E,0.4404
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJpVqjoXDG,Ugz5--3vg-OtpdlbL414AaABAg,UCAO9a53ufaQZe04W5GM5DJA,2025-11-09T20:16:20Z,2025-11-09T20:16:20Z,83,@kenroyjones2280grealish stopped driving the ball forward when he showed up to citys system,cZuKoVpIc9E,-0.2263
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJpySXfCFs,Ugz5--3vg-OtpdlbL414AaABAg,UC9eV-d7INaakG5S1CNnY9pA,2025-11-09T20:20:23Z,2025-11-09T20:20:23Z,46,​@kenroyjones2280I agree. I never understood it. He drives. Hold up play. Then 90% of time he's passing it back😅,cZuKoVpIc9E,0.7506
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJqULjopjP,Ugz5--3vg-OtpdlbL414AaABAg,UCV4UiiiDnoIgVdgtdI1Ym1w,2025-11-09T20:24:52Z,2025-11-09T20:24:52Z,13,"He really did.  Why people question his decisions is baffling.  He is the greatest manager ever, he probably knows what he is doing better than us 🤷🏽‍♂️😂😂",cZuKoVpIc9E,0.9169
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJqcjMYXXY,Ugz5--3vg-OtpdlbL414AaABAg,UCUkp1tRpYaZa7qgwF15mbLg,2025-11-09T20:26:09Z,2025-11-09T20:26:09Z,3,Liverpool were just pathetic. Coen on,cZuKoVpIc9E,-0.5719
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJtUU8CU6T,Ugz5--3vg-OtpdlbL414AaABAg,UCtEskur6rTkUfdD9HLazSoA,2025-11-09T20:51:06Z,2025-11-09T20:51:06Z,14,​@SIRLagalot007 because teams defend City different than Everton. Everyone parks the bus. He faced double teams every time he got the ball. He has no pace to get to the touchline so he has to go inside where all the help is. Hes just not good enough for a big club.,cZuKoVpIc9E,-0.2278
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPJvVLkMDbU,Ugz5--3vg-OtpdlbL414AaABAg,UCK7z0rKNQkvJWjfux8qxTtw,2025-11-09T21:08:42Z,2025-11-09T21:08:42Z,3,Doku is a fantastic player.,cZuKoVpIc9E,0.5574
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPK-Qi5GHqw,Ugz5--3vg-OtpdlbL414AaABAg,UCkqtaSlje-f4NT1pXhShNEg,2025-11-09T21:51:45Z,2025-11-09T21:51:45Z,30,"I’d probably say Guardiola bought Grealish during the era where emphasize possession but now that he’s changed his tactics into more defensive and counter attack football it makes sense having a dynamic and speedy Doku who thrives on 1v1 over a more creative, technical possession style creator in Grealish who equally is thriving at Everton. Not saying whose better as comparing both is like comparing apples to oranges",cZuKoVpIc9E,0.6451
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPK-SNmA4lO,Ugz5--3vg-OtpdlbL414AaABAg,UCGB_cH7IP2uoA6cTI9H157A,2025-11-09T21:51:59Z,2025-11-09T21:51:59Z,6,I hope he continues to use Cherki over Savinho,cZuKoVpIc9E,0.4404
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPK2NPx4z5T,Ugz5--3vg-OtpdlbL414AaABAg,UCG4VLeQLFn_TA4OljoO06Vw,2025-11-09T22:17:31Z,2025-11-09T22:17:31Z,2,"I would have stayed with Grealish. Grealish would pass more often, unlike Doku. 

He will be a liability in close games if he keeps shooting at covered posts instead of centering the ball to the best player on earth.",cZuKoVpIc9E,0.5267
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPK2mZgsAaT,Ugz5--3vg-OtpdlbL414AaABAg,UCX58fjokxFkTCbaAQgrtRjA,2025-11-09T22:21:05Z,2025-11-09T22:21:05Z,2,"""O'Reilly got some shooting practice to do""  😂",cZuKoVpIc9E,0.4404
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKEaxUscmi,Ugz5--3vg-OtpdlbL414AaABAg,UCOqG-BhccXL02YuW2lqaB3Q,2025-11-10T00:04:22Z,2025-11-10T00:04:22Z,5,no need to trash jack m8. both incredible players,cZuKoVpIc9E,-0.296
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKJnjQvOB7,Ugz5--3vg-OtpdlbL414AaABAg,UCD1rJy7_XAN5YuvCXAr60kA,2025-11-10T00:49:48Z,2025-11-10T00:49:48Z,2,@angelbtw4927 is he really tho started strong but as of yet not really,cZuKoVpIc9E,0.3142
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKPv_lbFM5,Ugz5--3vg-OtpdlbL414AaABAg,UCF5mDIcQ9NbCKTOvsK8xPag,2025-11-10T01:43:18Z,2025-11-10T01:43:18Z,0,The surprising part is how many doubted it.,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKRwEYFev1,Ugz5--3vg-OtpdlbL414AaABAg,UCFwAR4U3Qajhq0an1yRBfZQ,2025-11-10T02:00:52Z,2025-11-10T02:00:52Z,2,“Did Liverpool spend over 400 million this summer to end up in their current position?”   Should Slot  coach get out of ta eam,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKhI-vjJGj,Ugz5--3vg-OtpdlbL414AaABAg,UCSMWn03RdesB7MvjsJ7qV5g,2025-11-10T04:23:47Z,2025-11-10T04:23:47Z,1,"I disagree. Remember, Pep had them both wasting away on the bench when he could have been using them.",cZuKoVpIc9E,-0.6486
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPKjJOf83TD,Ugz5--3vg-OtpdlbL414AaABAg,UC0x5TimAiOE15-K_PHkouPQ,2025-11-10T04:41:27Z,2025-11-10T04:41:27Z,3,@angelbtw4927 Grealish = BUM,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLKnQULXPY,Ugz5--3vg-OtpdlbL414AaABAg,UCmxvsxWbcQyiJVYXBm8-kNQ,2025-11-10T10:17:44Z,2025-11-10T10:17:44Z,1,@skatekr3wmontynahh he was a bum at man city probably playing better now don’t care to watch him play now ever since he left man city,cZuKoVpIc9E,0.8519
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLLGLfrh0D,Ugz5--3vg-OtpdlbL414AaABAg,UCmxvsxWbcQyiJVYXBm8-kNQ,2025-11-10T10:21:49Z,2025-11-10T10:21:49Z,1,@NoahBodze-pm9oklol wrong players like Doku is the reason why man city are attacking a lot more stronger on that side ever since grealish left. Grealish was too much of a boring player that couldn’t take on 1v1 when he played for man city every,cZuKoVpIc9E,-0.1548
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLNhZ0yHed,Ugz5--3vg-OtpdlbL414AaABAg,UCMC1ymYeodkpxahhMPcTYow,2025-11-10T10:43:09Z,2025-11-10T10:43:09Z,1,"@rahulkorrapati669 yes he is. Grealish isn’t really a talent picked up on stats but since I’m a statistician by trade I’ll try anyways.  He’s the only player in the Premier League with 20+ chances created and 4+ assists. Everton might not have the results cause they are a mid team but his shot creating actions, progressive carries and xGA have stayed relatively consistent. And that’s just scratching the surface of easy to see measurables.",cZuKoVpIc9E,0.9222
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLO2MTpYOA,Ugz5--3vg-OtpdlbL414AaABAg,UCMC1ymYeodkpxahhMPcTYow,2025-11-10T10:46:07Z,2025-11-10T10:46:07Z,1,"@bryanmontano1256if you don’t care to watch him, maybe don’t comment on him. Cause If you’re gonna comment, why would we take your opinion seriously? It’s like screaming im ignorant without having any self awareness to stop yourself.",cZuKoVpIc9E,-0.2263
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLOOBpQUt7,Ugz5--3vg-OtpdlbL414AaABAg,UCmxvsxWbcQyiJVYXBm8-kNQ,2025-11-10T10:49:06Z,2025-11-10T10:49:06Z,0,@islahartel9304I watched him play for so long in man city 😂😂 I’m good on that sure he was amazing before coming to man city but that all changed Doku the man right now,cZuKoVpIc9E,0.8225
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPLhgbJqAhQ,Ugz5--3vg-OtpdlbL414AaABAg,UCtEskur6rTkUfdD9HLazSoA,2025-11-10T13:46:31Z,2025-11-10T13:46:31Z,1,​@javierlandaverde4108bht he hasnt. They arent playing on the counter attack. They arent choosing to play defensive. He thought Grealish could adapt and improve and he didnt. The team still wants to dominate the possession. Pep literaly said that last week. The issue is theyre turning the ball over more and thats why theyre defending more. Its not a choice.,cZuKoVpIc9E,-0.2955
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPM0Fp_sSv1,Ugz5--3vg-OtpdlbL414AaABAg,UCKO1C8xUjC3bY6S11JIPsBQ,2025-11-10T16:37:29Z,2025-11-10T16:37:29Z,2,@russellward4624😂 wait what? I agreed with you all the way about Jack until you said he’s not good enough for a big club lol he helped us win at least 3 🏆 league titles,cZuKoVpIc9E,0.8479
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPM0L7cXmzh,Ugz5--3vg-OtpdlbL414AaABAg,UCKO1C8xUjC3bY6S11JIPsBQ,2025-11-10T16:38:13Z,2025-11-10T16:38:13Z,0,@KoOLKiddo313 like a glitch in a Nintendo 🎮,cZuKoVpIc9E,0.3612
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPM0Uui8jpD,Ugz5--3vg-OtpdlbL414AaABAg,UCKO1C8xUjC3bY6S11JIPsBQ,2025-11-10T16:39:33Z,2025-11-10T16:39:33Z,2,@guilamonster654yeah Savinho is too soft and counts on others to bail him out way too much!,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPM0ecOu1a_,Ugz5--3vg-OtpdlbL414AaABAg,UCKO1C8xUjC3bY6S11JIPsBQ,2025-11-10T16:41:01Z,2025-11-10T16:41:01Z,0,@bryanmontano1256facts smh these dudes have no idea what they’re saying and watching 😂,cZuKoVpIc9E,-0.1531
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPM0kuCw4ty,Ugz5--3vg-OtpdlbL414AaABAg,UCKO1C8xUjC3bY6S11JIPsBQ,2025-11-10T16:41:52Z,2025-11-10T16:41:52Z,0,@tungdang3012 smh they’re the Dallas Cowboys of the EPL 😂,cZuKoVpIc9E,0.1531
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPNFwGBNS_r,Ugz5--3vg-OtpdlbL414AaABAg,UCufTgTqjnXKgn6VM95eA0PA,2025-11-11T04:13:44Z,2025-11-11T04:13:44Z,0,Can’t believe the amount of people that defended grealish til the day he left,cZuKoVpIc9E,0.0
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPPGbPpYeoQ,Ugz5--3vg-OtpdlbL414AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-11-11T22:58:06Z,2025-11-11T22:58:06Z,1,@angelbtw4927Do you watch Everton?😂 He’s doing the exact same thing like he did at city. Check out all of his “world class” assists. Nothing out of the ordinary and surprise surprise he ghosted against Liverpool and Tottenham😂. Passing the football back has always been his style he just had a free role at Villa to do what he wanted even if he gave the ball away over and over. Stevie Wonder could make the assists he’s making. Oh but I thought G/A didn’t define a player like Grealish? City fans only have a soft spot for him because of that one Arsenal/Liverpool game in the treble season. Did f all the rest of the season but I will say his work rate was the only positive. Oh and because he has an English passport so he’s a lad 🎉.,cZuKoVpIc9E,0.9636
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPQ4zfofsV1,Ugz5--3vg-OtpdlbL414AaABAg,UC5gXJBei-DPPfaKzK-FZhyQ,2025-11-12T06:35:48Z,2025-11-12T06:35:48Z,0,"Ref favorite City, bad penalty call",cZuKoVpIc9E,-0.5423
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPQyahosP5k,Ugz5--3vg-OtpdlbL414AaABAg,UCe66pzLwt1XCeNLf27W6rMg,2025-11-12T14:50:28Z,2025-11-12T14:50:28Z,0,@SIRLagalot007 grealish is a great player ruined by pep,cZuKoVpIc9E,0.25
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPSZgaj3H1q,Ugz5--3vg-OtpdlbL414AaABAg,UCKliQEHHsvinDSy0LqvGEwQ,2025-11-13T05:42:33Z,2025-11-13T05:42:33Z,0,"⁠@Alexander-le1bvI don’t watch every everton game but I do catch a fair amount of them since I mainly watch the premier league. The most recent games i’ve seen against fulham, city, tottenham, and palace. I don’t look into stats very often however just off the eye test you can tell Grealish isn’t “doing the exact same thing” he did at City. Someone else under this thread put some stats up if you want to take a look but just off watching the games you can tell grealish is willing to carry the ball more and take risks like he did once at villa, as you said. At city he continuously passed the ball back or went with simple options because the system was built on maintaining possession in order to create the best opportunities to score, this lowered his confidence and he turned into a pass and move player who didn’t take players on anymore. You mentioned how he was given the license to roam free at Villa and this was what made him stand out or look better than he was, but managers only give players the freedom to roam when they’re technically gifted and smart enough to pick up the right position and create chances. Which grealish did at Villa. You can argue it all you want but the people know it, you know it, Grealish at City and Villa were night and day. Hes gaining his form back so why don’t you just wish him the best 🙏🏼",cZuKoVpIc9E,0.9951
Ugz5--3vg-OtpdlbL414AaABAg.APJkhg5d0VcAPhHPAFo2Sm,Ugz5--3vg-OtpdlbL414AaABAg,UCS1QYkCMPOvlLoNyWriyHqQ,2025-11-19T08:10:36Z,2025-11-19T08:10:36Z,0,"@kenroyjones2280 that’s probably a Man City tactic for him, he’s a massive ball progressor at Everton",cZuKoVpIc9E,0.0
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPJoE1N92Sh,Ugx_esJD-liU66pKBKd4AaABAg,UCMpx_8Z3DWN9Rb4iUzFaANQ,2025-11-09T20:05:10Z,2025-11-09T20:05:10Z,11,Yeah he has one trick and it works.  Now that his shooting is more consistent he's lethal,cZuKoVpIc9E,0.25
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPJoU0g_pHG,Ugx_esJD-liU66pKBKd4AaABAg,UCBUtqO_Ikfk14SJhnLJ3i9w,2025-11-09T20:07:21Z,2025-11-09T20:07:21Z,18,"@austin33785 he is easily gonna be a top 5 winger in the future, hes so dangerous for defenders",cZuKoVpIc9E,-0.0587
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPK9nxVHkuJ,Ugx_esJD-liU66pKBKd4AaABAg,UC0mD6C3IkIe4AkjzomifOWw,2025-11-09T23:22:27Z,2025-11-09T23:22:27Z,5,My favorite player to watch with the ball.,cZuKoVpIc9E,0.4588
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPLDkICunxT,Ugx_esJD-liU66pKBKd4AaABAg,UCIer76QOawQI7dul2NYASAA,2025-11-10T09:16:09Z,2025-11-10T09:16:09Z,0,konate is even more absurd,cZuKoVpIc9E,0.0
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPLScoVC2ya,Ugx_esJD-liU66pKBKd4AaABAg,UCMC1ymYeodkpxahhMPcTYow,2025-11-10T11:26:11Z,2025-11-10T11:26:42Z,1,"I’ll be honest, I read the comments before watching the highlights and was expecting doku to be much better than he was. His goal was class though. And his work rate seems amazing but his actual dribbling was not good. But maybe the highlights didn’t do him justice.",cZuKoVpIc9E,0.79
Ugx_esJD-liU66pKBKd4AaABAg.APJlg5SL-PsAPMbCZTksqt,Ugx_esJD-liU66pKBKd4AaABAg,UCLe47lSkULPONQpFkQHnF3A,2025-11-10T22:09:05Z,2025-11-10T22:09:05Z,0,@primarya4156 🤣🤣🤣🤣,cZuKoVpIc9E,0.9153
UgzkQBHH7QXdxndjfMB4AaABAg.APJoribQQDxAPJqsiXpjbT,UgzkQBHH7QXdxndjfMB4AaABAg,UCkFtw7c4-TrCPmNUK1icP8Q,2025-11-09T20:28:20Z,2025-11-09T20:28:20Z,17,i dont know defender never know he's about to that thesame move,cZuKoVpIc9E,-0.0762
UgzkQBHH7QXdxndjfMB4AaABAg.APJoribQQDxAPJsWfWCiUX,UgzkQBHH7QXdxndjfMB4AaABAg,UC2r2AIoUK-cce478ReoV-AA,2025-11-09T20:42:40Z,2025-11-09T20:42:40Z,60,"​@fleckyzz  they do, he just mastered it.",cZuKoVpIc9E,0.0
