video_id,comment_id,author_channel_id,published_at,updated_at,like_count,reply_count,text,sent_compound
cWgBs2I51_w,Ugy-0KI9-kD5KSEWG8p4AaABAg,UC_am1UtbaakO_iThbMX5u1A,2025-10-19T18:21:44Z,2025-10-19T18:21:44Z,101,1,Lord Maguire saved United 🎉🎉🎉🎉,0.9371
cWgBs2I51_w,UgwnyVjytn4v2-pHegp4AaABAg,UCPXSGEpUYDMl6KpVxKny30A,2025-10-19T20:44:04Z,2025-10-19T20:44:04Z,23,0,Oh how much Liverpool misses Luis Diaz. Good job Man United!,0.6239
cWgBs2I51_w,UgyYvBV7eE_mLidg2C14AaABAg,UCUljV96a0U7Q917tqRiVCZQ,2025-10-19T19:29:17Z,2025-10-19T19:29:17Z,76,9,"6:02 totally disagree with this piece of commentary.  The decision to stay or come sweep the ball is made in a split second, and it's not even THAT far ahead of Isak.  Lammens decides to stay and positions himself perfectly for the save.  I've never heard of a keeper being ""lucky"" to make a 1v1 save.  

Lammens did brilliant there and overall had a fantastic game.",0.9578
cWgBs2I51_w,UgxrM-li8BQeuIPFbA54AaABAg,UCRoFDn2UoMBvdWyKnxsQozQ,2025-10-19T19:08:49Z,2025-10-19T19:08:49Z,64,2,"If there is one thing you can’t deny, it’s that Maguire is ALWAYS an aerial threat.",-0.7003
cWgBs2I51_w,UgzYZdAPqAhf_OFRZTR4AaABAg,UCi0VYdYiB9QAhqReu3MBLjQ,2025-10-19T18:25:59Z,2025-10-19T18:25:59Z,13,0,I knew it was about to go down when the cameraman showed us Mcguire 😂,0.4404
cWgBs2I51_w,UgxW3Lrz8gFNuT7VYqd4AaABAg,UCiF4nn5onxUam7r1unmLF_Q,2025-10-19T18:38:00Z,2025-10-19T18:38:00Z,13,0,我是曼联的球迷。太棒了，球队好久好久，好久没有在利物浦的主场赢球了。😊,0.7184
cWgBs2I51_w,UgwbpP0uSfLF-s9J2lB4AaABAg,UCSEGTPfpaz2dD2FXEOoke4g,2025-10-20T20:31:33Z,2025-10-20T20:31:33Z,2,0,"Chiesa has cemented his starting spot, don’t know why they don’t start him lol",0.4215
cWgBs2I51_w,UgziTyR2VksS1rguc0p4AaABAg,UCSY-gK4KY8gk4_3E9oJqNtQ,2025-10-19T18:32:09Z,2025-10-19T18:32:09Z,53,1,"Don’t care what you say, Maguire is a Untied legend.",0.4939
cWgBs2I51_w,UgyUBWzSxEuenVF3dAx4AaABAg,UCrV9nBjBn3wgkvp8zDLR4YA,2025-10-20T18:42:47Z,2025-10-20T18:42:47Z,2,0,Gakpo is so underrated!! What a gem 💎,0.0
cWgBs2I51_w,Ugx7ALzvHUgQdMAB4wB4AaABAg,UCMAhA9iCVYG_uTf43S5d0Zw,2025-10-19T18:23:29Z,2025-10-19T18:23:29Z,90,6,We love you Man United ❤❤❤,0.9666
cWgBs2I51_w,UgxU6Ocrzr97MvPR-bB4AaABAg,UCD5D2xuYwvbWoJhkJ0zkQnA,2025-10-21T18:38:20Z,2025-10-21T18:38:20Z,1,0,That Knee Slide was cold ngl,0.0
cWgBs2I51_w,UgzqdagtaDy5Qw3m7hJ4AaABAg,UCCZeU1dSRkMnl6M11lOv4aQ,2025-10-20T13:45:43Z,2025-10-20T13:45:43Z,6,0,1:44 why Casemiro keep on slapping bro like that.😂,0.6597
cWgBs2I51_w,UgzB2qHvtTuvCwi21Mt4AaABAg,UCSJh8ISBpRFJCC4Cwp1CdrA,2025-10-20T17:51:40Z,2025-10-20T17:51:40Z,0,0,Amorim always does well in the big games it’s like the pressure is off,0.34
cWgBs2I51_w,UgxEzyq9KG9VqVZqKxV4AaABAg,UC8RfwLMo_z3WAWQeUlLjJeg,2025-10-19T20:55:10Z,2025-10-19T20:55:10Z,5,0,Why Casemiro slapped Amad and looked at him like that? 😂😂😂,0.8807
cWgBs2I51_w,UgwKY5nPwRKBnFfdsSV4AaABAg,UCgJiLHmm1u2jx9JU2adXWXw,2025-10-20T08:25:03Z,2025-10-20T08:25:03Z,1,0,harry maguire gained +1000 aura tonight,0.3818
cWgBs2I51_w,Ugz5PhM2LbNdSPEc0z94AaABAg,UC4393Zl8KJpI7HcMniI7pJQ,2025-10-19T21:24:59Z,2025-10-19T21:24:59Z,3,0,"The best player Cunha!! attacking, defending and creating chances!! Hats off",0.7482
cWgBs2I51_w,Ugxu3k_sX8jrMaUIdhF4AaABAg,UChiW5bQs7Hc-mv1eQzdEGzA,2025-10-20T02:38:49Z,2025-10-20T02:38:49Z,2,0,"The commentary that I was watching explicitly mentioning the ""big forehead of Harry Maguire"" was awesome!",0.6588
cWgBs2I51_w,UgxTT5iCoy06tFlL7lx4AaABAg,UCODh0GLEyhQX8IKZEfEg8-w,2025-10-19T22:20:09Z,2025-10-19T22:21:38Z,14,0,"We're a Chelsea/Liverpool family, or so I thought, my wife being 'pool and the rest of the family Chelsea. When my older son was 7, I asked him who his favorite player was, he proudly said Harry Maguire. Boy, we could not stop laughing. Despite the fam mocking his choice, he's stood by Harry 5 years and counting, thru the bad and good times, mostly bad. 
Unbelievably, Harry Maguire has a staunch fan in this Chelsea family!",0.6818
cWgBs2I51_w,Ugzpb42JUZcU1PaHAd14AaABAg,UC_synmG1A-WNPRiSAs_KarQ,2025-10-20T19:24:35Z,2025-10-20T19:24:35Z,0,0,"Even as a Liverpool fan, I admire United's team spirit after the whistle, which shows how much it means to them—more than to our players, who didn't seem to care.",0.538
cWgBs2I51_w,UgxiYNFapeIa7SL2kOp4AaABAg,UCgR-wMoJ38BTafKYRWDovaQ,2025-10-19T18:28:16Z,2025-10-19T18:28:16Z,48,1,The 7 nil game blinds football fans to the fact that Liverpool have been getting a lot of poor results against United since,-0.0772
cWgBs2I51_w,UgyvOeaTwxRDsPo0Rx94AaABAg,UCaDielE7rBUmywcWbyyHi2A,2025-10-20T00:20:31Z,2025-10-20T00:20:31Z,1,0,"I’m so happy we got a GK, huge difference",0.7425
cWgBs2I51_w,Ugz4oHeiaqZma1PSvXl4AaABAg,UC7wjj4FRQC66v_HAkshwGAQ,2025-10-19T18:22:32Z,2025-10-19T18:22:32Z,43,0,Maguire you absolute beauty,0.5859
cWgBs2I51_w,UgzqsHEUgwhUUy4SwoV4AaABAg,UCl5bfE4_7LqVuV4oSNvYDxA,2025-10-22T01:35:12Z,2025-10-22T01:35:12Z,0,0,This was the first game in over a year that looked solid for Man U. Excellent win boys. That it was Liverpoo who you won against is icing on a brilliantly baked cake.,0.9501
cWgBs2I51_w,UgxO75g5UqTkcSslpTl4AaABAg,UCjPNw-DMMou21xMcHSHnPmg,2025-10-19T18:28:07Z,2025-10-19T18:28:07Z,85,0,"As an Arsenal fan, a 2nd minute United goal and late Maguire winner was objectively the funniest possible result 💀",0.91
cWgBs2I51_w,UgzQG3ezHSLn2RSWFmh4AaABAg,UCtk-wsVhjntnPQBbCt-Co4w,2025-10-22T13:43:51Z,2025-10-22T13:43:51Z,1,0,Whywhis casemiro slapping amad so much? 😂,0.4404
cWgBs2I51_w,UgxOdto8nUk5RGES-6h4AaABAg,UCdIWT3yyrCb8giRR60TIhQw,2025-10-19T20:00:22Z,2025-10-19T20:00:22Z,4,0,"I can’t believe my eyes, Maguire scored today😮",0.0
cWgBs2I51_w,UgwSPZs51BhNMaaxf0p4AaABAg,UCEu5YVLpKXE9HT3d8_q0r5A,2025-10-19T23:02:47Z,2025-10-19T23:02:47Z,1,0,Maguire hitting two legendary United gamewinners in a 6 month span is football heritage,0.4215
cWgBs2I51_w,UgyKByup-oMjFi7T_6Z4AaABAg,UCjKqi0ioK5_7uMGYcEaVTKg,2025-10-19T18:35:16Z,2025-10-19T18:36:11Z,10,0,😂😂😂😂 Liverpool has never won the PL when it's a close race,0.8226
cWgBs2I51_w,UgyahsOZ0_Z7SZsZ_Vd4AaABAg,UCnlvcCVTrhdFS7hcl4H1AWQ,2025-10-20T04:32:48Z,2025-10-20T04:32:48Z,1,0,"Maguire is a legend, he shows up always at the right time..",0.0
cWgBs2I51_w,UgyYw478_10bEGs0F-14AaABAg,UCVQahVQoqvX3KZefRtzA-iA,2025-10-19T18:27:33Z,2025-10-19T18:27:33Z,480,35,Slot being exposed for riding Klopp's hard work.,-0.1779
cWgBs2I51_w,Ugxve2N1PQiO4Mpz-Rx4AaABAg,UCC-RxZ-fD41EQ8oN5J3tAsg,2025-10-20T20:13:11Z,2025-10-20T20:13:11Z,0,0,Cody NuÑes.. hitting the post three times is crazy!!,-0.4559
cWgBs2I51_w,UgwJkpp6MrBuDon7zT94AaABAg,UCYoj5TAIBwWCGzfqupYeSqA,2025-10-19T18:44:49Z,2025-10-19T18:44:49Z,32,1,Harry Maguire have the cleanest knee slides in football history,0.0
cWgBs2I51_w,UgzdfFrjS8ALr24YTnd4AaABAg,UCwVb0LaXhBYoBwnnpqHQjiA,2025-10-19T21:37:03Z,2025-10-19T21:37:03Z,1,0,Never would have thought Mcguire of all people would be the one scoring last minute winners,0.4767
cWgBs2I51_w,Ugzuth8FfIG41V8VyqJ4AaABAg,UCmxPoVhb7p9b868QiXPr2sg,2025-10-19T18:34:47Z,2025-10-19T18:34:47Z,29,0,All hail Lord Harry Maguire.,0.0772
cWgBs2I51_w,UgwwQlNYKKK15cAHRPJ4AaABAg,UCwhF3vTW4iE8IrWSRl7FyrQ,2025-10-20T01:52:13Z,2025-10-20T01:52:13Z,1,0,Salahs glory days are long gone.😢😢,-0.4019
cWgBs2I51_w,Ugx7I1d0sxmgRtgH4gR4AaABAg,UCnECUIX6wCLO62xv5pvoVEw,2025-10-19T18:31:12Z,2025-10-19T18:31:12Z,88,1,Liverpools entire squad has adopted the finishing of Darwin Nunez. And he isnt even on the club anymore! 😂😂,0.7263
cWgBs2I51_w,Ugy5xsI5Dmtfh4Ax0rR4AaABAg,UCA7YfP1cRWEF2G5XRfVi33g,2025-10-19T22:42:33Z,2025-10-19T22:42:33Z,1,0,The knee slide by Maguire is legendary,0.0
cWgBs2I51_w,UgxLwHQLdZJibIhM5WF4AaABAg,UCnA0RPyWVCooQJH3tkgp5Mg,2025-10-19T18:44:05Z,2025-10-19T18:44:05Z,22,2,Gakpo underrated,0.0
cWgBs2I51_w,Ugy7j8fjhDFRJPMHgKB4AaABAg,UCTr7kgU0UDEovvWItqw8jNw,2025-10-20T12:48:29Z,2025-10-20T12:48:29Z,1,0,not a liverpool fan but i am a Chiesa fan and this is another showing that he should be in the starting 11 seems to be the only one being a real game changer for them this whole szn,0.3546
cWgBs2I51_w,UgxHu1yp15aees2dbiZ4AaABAg,UCFeJuQJbv0w6mTsL_TA-7cA,2025-10-19T20:14:11Z,2025-10-19T20:14:11Z,3,0,Cody with a hit trick with the post,-0.0516
cWgBs2I51_w,UgxDbO--4H7z63JA5f54AaABAg,UCT7NPjd0boAYUHEaiE--oIg,2025-10-20T21:52:27Z,2025-10-20T21:52:27Z,1,0,Cheisa needs more playtime he’s soo good,0.4404
cWgBs2I51_w,Ugzj7H6FuVfGVjX13o14AaABAg,UCBEG6F51FEx85NmavR-audw,2025-10-19T19:21:05Z,2025-10-19T19:21:05Z,4,0,"Maguire scoring always makes me think of that clip ""HARRY! HARRY POTTER!"" 😂",0.5399
cWgBs2I51_w,UgwAsB3KSeFh0p1zh494AaABAg,UCwrtybi-mMsYax46L-kG4lw,2025-10-19T22:15:06Z,2025-10-19T22:15:06Z,1,0,the absolute madladdery of a Maguire goal,0.0
cWgBs2I51_w,Ugx0NZbx-FfVZUMq1hl4AaABAg,UCiqwtGrQgfd8jB6Msk-bKNA,2025-10-19T18:38:05Z,2025-10-19T18:38:05Z,3,0,"This one is for our fans....after 10 years without a win at Anfield, it's time to celebrate.",0.1601
cWgBs2I51_w,Ugz6gYKPATKxnxaSyL54AaABAg,UCB3N_sGU-WYglvkyKag84OQ,2025-10-20T00:18:41Z,2025-10-20T00:18:41Z,1,0,I still dont understand how they added 8 minutes of stoppage time,0.0
cWgBs2I51_w,Ugwtqr-KxKWroMUgDqJ4AaABAg,UCn79EwBXSzbfFxD3MQDsn_Q,2025-10-19T22:54:17Z,2025-10-19T22:54:17Z,6,0,who would have thought in 2025 salah is now a burden and maguire is a hero having more g/a than liverpool's record signing? 🥶,0.1779
cWgBs2I51_w,UgzmZsVCnR46YGvdaX54AaABAg,UCPpk6RqdA5pX4seRo7SZHLA,2025-10-20T01:28:23Z,2025-10-20T01:28:23Z,1,0,Who would have thought a few years ago that Harry would be scoring a game winner against Liverpool at Anfield.,0.5859
cWgBs2I51_w,UgxRmfBwkuNSNXHfvMt4AaABAg,UCuk7CB9Cpx6NZioQLQMZetQ,2025-10-19T21:05:26Z,2025-10-19T21:05:26Z,8,0,Something’s wrong with Van Djik why are you a captain yelling at your young left back all game especially when you the one that kicked the ball in his face,-0.4767
cWgBs2I51_w,UgySyfD1zLwZlAET9ah4AaABAg,UCkxjOKbjF5G4mken0Z9pAOA,2025-10-19T23:18:20Z,2025-10-19T23:18:20Z,1,0,Looks like Gakpo inherited Nunez's curse.,-0.25
cWgBs2I51_w,Ugz3MAGSCzBN-f1ptnZ4AaABAg,UCdaSshbGUMjKfizZ-umYjJg,2025-10-19T22:42:22Z,2025-10-19T22:42:22Z,3,1,Arsenal fan here... I hate Manu but im happy For Amorim and his team. They needed this. 💯 ❤️,0.6542
cWgBs2I51_w,UgzXjakY0fRGnhFO4Vx4AaABAg,UCGzLDNS790mKL7sADro0DPA,2025-10-19T20:42:38Z,2025-10-19T20:42:38Z,1,0,"Not too many opportunities to have a day like today for United fans anymore, I’m gonna savor this",0.4795
cWgBs2I51_w,Ugx2uyDgdQfnxfmFEMZ4AaABAg,UCdR34ZEnKYcbq5EVhTV8bQw,2025-10-19T18:31:16Z,2025-10-19T18:31:16Z,3,0,Gakpo tried really hard to miss that but successfully failed lol.,0.416
cWgBs2I51_w,UgwrQ88KTeklk_qXa2V4AaABAg,UCiFwwqogB2pwx0c4XnGgICA,2025-10-21T17:34:42Z,2025-10-21T17:34:42Z,0,0,"Give Liverpool some credit, it is extremely difficult to get a goal with so many open shots on such a tiny goal. These guys are the best of the best afterall",0.8484
cWgBs2I51_w,UgxeGGKgfUZjZKNeJiR4AaABAg,UCQIhZ-CrEXqUDTewc4lMuFw,2025-10-19T18:33:13Z,2025-10-19T18:33:13Z,15,2,Manchester United is officially back!,0.4753
cWgBs2I51_w,UgxjGED2_rUWd5Da9Ah4AaABAg,UC9kShFz9lHzpJbExfRfGNcw,2025-10-20T03:16:14Z,2025-10-20T03:16:14Z,1,0,Gakpo almost missed that tap in.,-0.228
cWgBs2I51_w,UgzuPrcA8m3WP6bN4-x4AaABAg,UCSxYGcpbsBKohaOVLcbmAvw,2025-10-19T19:28:56Z,2025-10-19T19:28:56Z,5,1,"I can’t imagine the annoyance a Liverpool fan would have for Gakpo and his three shots that either hit or went just a bit wide of the post. This Man U match means too much right now, even if we end up in 6th–11th place at the end of the season. THIS GAME WAS BEAUTIFUL. AND WE SOME HOW WON.",0.8769
cWgBs2I51_w,UgzhsVp_CZM_b5-F1-t4AaABAg,UC99PsXGS1MX9YbFTV0kBCdA,2025-10-19T22:00:31Z,2025-10-19T22:00:31Z,1,0,Outside of the left foot pass 🔥,-0.34
cWgBs2I51_w,UgwkVxf0nOpcQL5NUHh4AaABAg,UCU1IQkVUwMhkvUokKehy3pQ,2025-10-19T19:38:57Z,2025-10-19T19:38:57Z,10,1,450m spent to lose to the worse Manchester United since ww2. Well done Liverpool,-0.2263
cWgBs2I51_w,Ugx8F8fJ-PWkAAb2oL94AaABAg,UCLCFtFoWjE6D0ngEgNKAqsA,2025-10-19T20:35:31Z,2025-10-19T20:36:18Z,1,0,What a difference having a goalkeeper in goal makes. I missed those days when a ball just rolling towards goal was just collected without a circus getting started.,-0.296
cWgBs2I51_w,UgyaAiV4p5XqaJJQyat4AaABAg,UChDsO1qNJ4RB4OddGk64Abg,2025-10-19T18:22:02Z,2025-10-19T18:22:02Z,7,1,Like this so I can come back for the highlight of the year,0.5994
cWgBs2I51_w,Ugw5TqaNcUn0nwsi1Fd4AaABAg,UCOVuCCtoDoy4OmuqdH76WSw,2025-10-20T04:02:28Z,2025-10-20T04:02:28Z,1,0,Should never sell Diaz and Nunez  both was beast,0.0
cWgBs2I51_w,Ugz2YzWy0e_I2NFBCCR4AaABAg,UCp-3F8CPnhaNT4qQ3gU8Gqg,2025-10-19T18:29:09Z,2025-10-19T18:29:09Z,43,4,Give Lammens a blank check and extend him for the rest of his life,0.1779
cWgBs2I51_w,UgyCCj0oxXBvrQNS8yN4AaABAg,UCK3YcvafsX1vQ-VyDsXkR6w,2025-10-20T02:20:07Z,2025-10-20T02:20:07Z,1,0,Harry Maguire took the last season miss seriously 😤😤,-0.3182
cWgBs2I51_w,UgzYzEl8xPEXLYhvyPV4AaABAg,UCELsiOOAiYZvQUR8G9hDQKA,2025-10-19T20:51:28Z,2025-10-19T20:51:28Z,7,4,Van Dijk has been underestimating players this season and its cost Liverpool multiple matches.,0.0
cWgBs2I51_w,UgyjBnY23AvZFjcw9H54AaABAg,UCBrNukBotwkcpRMqwao-XVA,2025-10-19T21:01:56Z,2025-10-19T21:01:56Z,1,0,Sesko despite playing no minutes still finds a way to contribute to counter attacks and hold up plays United better hold him and never let him go,0.6244
cWgBs2I51_w,Ugy5DQXAHabSkFs8BJx4AaABAg,UC_am1UtbaakO_iThbMX5u1A,2025-10-19T18:22:02Z,2025-10-19T18:22:02Z,251,14,Let’s all laugh at Liverpool and Slot ball 😂😂😂😂,0.9349
cWgBs2I51_w,UgwRo7sLAlipR8IUZnl4AaABAg,UCYM3A-OM-Gd8taE6B-GNK1Q,2025-10-19T23:14:07Z,2025-10-19T23:14:07Z,1,0,Never have I thought I’ll like Man United’s win highlights,0.743
cWgBs2I51_w,UgwKy4CvHSfKo96YJaZ4AaABAg,UCxDiJznks_UWHftTnI1DALA,2025-10-19T21:44:30Z,2025-10-19T21:46:30Z,3,1,"Harry Maguire knows what it means to wear that jersey man. God Bless him.

The Onana curse is gone.",0.1027
cWgBs2I51_w,UgyY2bV9JsOfVMgp2yl4AaABAg,UCEt-4-siaB0oaNgpskq5wrg,2025-10-20T17:34:21Z,2025-10-20T17:34:21Z,1,0,Never fails a knee slide does he,0.3252
cWgBs2I51_w,UgzM0KrIBwfCs3bELzx4AaABAg,UCXHJ2tmRRvvjQavhBtvcQYw,2025-10-19T18:38:41Z,2025-10-19T18:38:41Z,20,0,Liverpool spend all that money just to have a four game losing streak across all competitions well done management,-0.128
cWgBs2I51_w,UgxQTxhIOjTfQCoePZR4AaABAg,UC-felYJoKKbvwYLKDoumDcQ,2025-10-20T00:56:54Z,2025-10-20T00:56:54Z,1,0,Maguirinho has done it again !!!!!!!,0.0
cWgBs2I51_w,Ugx4-uE9Va66sGfB4zl4AaABAg,UCrU2V25r9lpu9k5U0YsnbJA,2025-10-19T21:43:48Z,2025-10-19T21:43:48Z,24,1,1:45 Casemiro slapping Diallo 😂,0.4404
cWgBs2I51_w,UgxhQq1F39P0KzlLA314AaABAg,UCdPFA7RMiVn2boXeGcIQ1dw,2025-10-19T19:47:43Z,2025-10-19T19:47:43Z,1,0,Liverpool fire power looked like a 5 years old trying to figure out how to operate a machine gun.,-0.3182
cWgBs2I51_w,UgyjRpMUO4rHiGFS7Dp4AaABAg,UCpkXKYPnP-DTYqgX37KD28A,2025-10-19T18:24:41Z,2025-10-19T18:24:41Z,4,0,H. Maguire to the rescue again love the guy,0.8176
cWgBs2I51_w,UgyYqt-IWvAlMqTgsAJ4AaABAg,UCcd4Nw-k1BscZvbcPd_PfXQ,2025-10-19T22:03:03Z,2025-10-19T22:03:03Z,1,0,Gakpo should’ve had a hat trick today. That header was on a string to him and just blew it,-0.0516
cWgBs2I51_w,Ugx7jTuh5vTTKP89hFl4AaABAg,UCvPhoOak0i12PUtszCRZqdg,2025-10-19T20:01:05Z,2025-10-19T20:01:05Z,5,1,Amorim should start playing dorgu over dalot but what a win glory glory manu,0.9524
cWgBs2I51_w,UgwkFt-_t-H5u7LDPcl4AaABAg,UCc8zhAOKqffks1RaTtI9GXw,2025-10-20T07:28:16Z,2025-10-20T07:28:16Z,0,0,Seeing maguire celebrating w the defenders and goalie right after was such a good sight. hopefully they can build off this win,0.9337
cWgBs2I51_w,UgwrKzBjr91yErMJsCh4AaABAg,UCQIhZ-CrEXqUDTewc4lMuFw,2025-10-19T18:34:53Z,2025-10-19T18:34:53Z,46,3,The beginning of Manchester United’s dominance over Liverpool.,0.2023
cWgBs2I51_w,Ugx8Ng9FVFSE_HQna3x4AaABAg,UCWt0qBzTUPUYBKcTwnvFxAg,2025-10-19T23:21:33Z,2025-10-19T23:21:33Z,1,0,oohhhhh how i would love to see Slots reaction,0.6369
cWgBs2I51_w,UgyjKs_T5aqGfCAqwRp4AaABAg,UCtkhyBMa8_WIOWPyanfoRFQ,2025-10-19T18:39:10Z,2025-10-19T18:39:10Z,3,0,Lord Mcguire!!!,0.0
