reply_id,parent_comment_id,author_channel_id,published_at,updated_at,reply_like_count,text,video_id,sent_compound
Ugzw863HTCUlSCKbJdR4AaABAg.AIZCRygSutwAIZTe0feKZq,Ugzw863HTCUlSCKbJdR4AaABAg,UCnjopkVNd34lgxmybB6YiuA,2025-05-25T22:24:42Z,2025-05-25T22:24:42Z,1,"I don't wish him all the best because that would mean his team wins over ours, and I'm not about that. I get what you mean. I hope he's stays healthy but it doesn't work out tactically at RM. Also, It's weird to kiss the badge and cry when you're moving to a European rival. I get it but don't get it.",m3cofWQwYUU,0.5605
Ugzw863HTCUlSCKbJdR4AaABAg.AIZCRygSutwAI_teXw2uvh,Ugzw863HTCUlSCKbJdR4AaABAg,UCvfWDioVummtT6DGYK1Wk3A,2025-05-26T11:39:57Z,2025-05-26T11:39:57Z,2,"​@BobChris82 Give it up, they don't know who you are... They showed more care playing Arsenal than you lot 😂🫵",m3cofWQwYUU,0.5678
UgwcpCf0lGewPaJwho94AaABAg.AIZOTTOcNfIAKwXqN2ZaB-,UgwcpCf0lGewPaJwho94AaABAg,UC4VaZWabovgF1TBtmGYRCCg,2025-07-23T23:45:54Z,2025-07-23T23:45:54Z,0,Your not even from liverpool 😂😂😂,m3cofWQwYUU,0.8271
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAIZVivyJuwz,UgyE7EvNFkJUtbnYSIh4AaABAg,UC7dxoLoPBRE5IjqJkfVhOXg,2025-05-25T22:42:51Z,2025-05-25T22:42:51Z,2,Same,m3cofWQwYUU,0.0
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAIZ_6KHm8VV,UgyE7EvNFkJUtbnYSIh4AaABAg,UCQMSFPBOChi73pkKCNJraEw,2025-05-25T23:21:08Z,2025-05-25T23:21:08Z,1,Same,m3cofWQwYUU,0.0
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAIZifPIfMZm,UgyE7EvNFkJUtbnYSIh4AaABAg,UC7lMDboZtOvzJ0FwT3kSSTg,2025-05-26T00:44:42Z,2025-05-26T00:44:42Z,1,you're,m3cofWQwYUU,0.0
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAIZj70h57du,UgyE7EvNFkJUtbnYSIh4AaABAg,UCJjjye7UUoSQxywQoj0NX2A,2025-05-26T00:48:36Z,2025-05-26T00:48:36Z,0,Me too. Great player. We will miss him.,m3cofWQwYUU,0.5423
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAI_VGwZkpev,UgyE7EvNFkJUtbnYSIh4AaABAg,UCREmiYjDWZIyB73_hg439pA,2025-05-26T07:58:08Z,2025-05-26T07:58:14Z,0,​@Cleaverp0 you're from new Zealand too? 👀.,m3cofWQwYUU,0.0
UgyE7EvNFkJUtbnYSIh4AaABAg.AIZRcZPoMEMAI_VJggNzYG,UgyE7EvNFkJUtbnYSIh4AaABAg,UCREmiYjDWZIyB73_hg439pA,2025-05-26T07:58:30Z,2025-05-26T07:58:37Z,0,​@blackscreeneditgirl you're from new Zealand too? 👀.,m3cofWQwYUU,0.0
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAIZrLBQvh1J,UgxgcBvyJyU4OlNkkIN4AaABAg,UCJLxMLjUvBAM6lVAmRm0txQ,2025-05-26T02:00:27Z,2025-05-26T02:00:27Z,4,Cringe,m3cofWQwYUU,0.0
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAIZsQgMHS2w,UgxgcBvyJyU4OlNkkIN4AaABAg,UCVKoWI_0LjemtJh1__LKGxQ,2025-05-26T02:09:56Z,2025-05-26T02:09:56Z,0,​@CB-hw5ozLuka modric told this line,m3cofWQwYUU,0.0
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAIZtVqvI8Xt,UgxgcBvyJyU4OlNkkIN4AaABAg,UCXQMAH8wvRLxHjBxSWowhkg,2025-05-26T02:19:23Z,2025-05-26T02:19:23Z,0,⁠bud,m3cofWQwYUU,0.0
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAI_84RsaMna,UgxgcBvyJyU4OlNkkIN4AaABAg,UCvLfmZEPFDYLO7XGMa0NicA,2025-05-26T04:35:27Z,2025-05-26T04:35:27Z,1,"Bruh, these were the words from Modric. Do not copy it",m3cofWQwYUU,0.0
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAI_AzsH0Vcj,UgxgcBvyJyU4OlNkkIN4AaABAg,UC2F673vf783Kl1gN6G-1Kvw,2025-05-26T05:00:54Z,2025-05-26T05:00:54Z,0,"​@rayshowtv2350 dont cry because its happened, smile because its ended",m3cofWQwYUU,0.6192
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAI_Uv1LpC5V,UgxgcBvyJyU4OlNkkIN4AaABAg,UCPEfkihUmaWGa9cfAlYpHAA,2025-05-26T07:55:00Z,2025-05-26T07:55:00Z,0,"​@rayshowtv2350 Not from Modric, this quote existed before Modric. 😂❤ Love the enthusiasm, though.",m3cofWQwYUU,0.9349
UgxgcBvyJyU4OlNkkIN4AaABAg.AIZj7AmWZxtAJA1OwlMtMn,UgxgcBvyJyU4OlNkkIN4AaABAg,UCdpxrjlBaea_CPROJ6NGcxw,2025-06-09T21:48:13Z,2025-06-09T21:48:13Z,0,holy cornball,m3cofWQwYUU,0.0
UgwfxG3rpnGPwEL9d_h4AaABAg.AIaZ6p9Ed0LAIijUQY-Nms,UgwfxG3rpnGPwEL9d_h4AaABAg,UC_jZsQAk6cjVnq9hUeCiTXg,2025-05-29T22:04:13Z,2025-05-29T22:04:13Z,1,Well said!!!!,m3cofWQwYUU,0.5053
UgxGKMBtk4f1RBu58hR4AaABAg.AI_0YiqtLwfAIeffUZWeEe,UgxGKMBtk4f1RBu58hR4AaABAg,UCXe44tL1tsSi7qC10VbNH3Q,2025-05-28T08:13:56Z,2025-05-28T08:13:56Z,1,"And he has the right to go wherever he wants, he challenges Spain and Europe where he goes not England and Europe.  Liverpool will not meet Real Madrid any soon and if they beat Real it only up to Liverpool to beat them",m3cofWQwYUU,0.0772
