video_id,comment_id,author_channel_id,published_at,updated_at,like_count,reply_count,text,sent_compound
cZuKoVpIc9E,UgyYTOmdXNfdSy2H84d4AaABAg,UCXdHXdPOQ_DKgEVz9nPpp3w,2025-11-10T13:55:03Z,2025-11-10T13:55:03Z,1,0,I thank god Peter Drury wasn't on the mic today,0.5574
cZuKoVpIc9E,Ugw0CXCfmBHXpB38WlR4AaABAg,UC-2qS14d3m6VR-TYFIuRSaQ,2025-11-10T00:15:39Z,2025-11-10T00:15:39Z,0,0,Man city is quietly getting back into their form,0.0
cZuKoVpIc9E,UgyJI2o3ClGHhNOPpD14AaABAg,UC4w2j-cD3twfoFytWqKVyYw,2025-11-09T20:05:48Z,2025-11-09T20:05:48Z,8,5,City keeper could see the ball the whole way through and could have made that save his view was not obstructed,0.4939
cZuKoVpIc9E,Ugxrv4bE1aB2APDe9Ct4AaABAg,UC9RB32f864DD_kh5Q8UXqng,2025-11-10T07:04:54Z,2025-11-10T07:04:54Z,0,0,If doku performs like this consistently throughout the season we will talk about him for ballndor contender,0.4588
cZuKoVpIc9E,UgyuczHUzt411QddgTh4AaABAg,UCAds1_i8WP5THl_rxCdd2uw,2025-11-09T20:26:52Z,2025-11-09T20:26:52Z,10,4,"Hate Liverpool but that offside on Van Dijk’s goal is a disgrace. Games gone.

Robertson didn’t participate at all, and all merit should go to the goal scorer. It’s pathetic really.",-0.8402
cZuKoVpIc9E,UgyIf7cGywvX3I5BCex4AaABAg,UCBXRK9NdUXQ4WgUYT5_4Thg,2025-11-10T02:51:27Z,2025-11-10T02:51:27Z,0,0,"That Man City Doku is really a good football player and he's not selfish with the ball, Gunners are waiting for you Doku!",0.7205
cZuKoVpIc9E,Ugw7Bn7jbjnadA3fX8R4AaABAg,UCBPWCn93jDiiesBBXcoG08Q,2025-11-09T20:15:09Z,2025-11-09T20:15:09Z,7,3,"Just stopping by the write my thanks to Liverpool.....Luis Diaz is becoming a phenomenal asset to our plan of total dominance....

Thanks.

A FC Bayern München Fan since 1987.",0.8852
cZuKoVpIc9E,Ugwsn2-3NYvcFcsGeT94AaABAg,UCKyKHcrxEVau3aZK89KXh9A,2025-11-10T02:22:12Z,2025-11-10T02:22:12Z,0,0,Man City is back & Doku underrated,0.0
cZuKoVpIc9E,UgzU_1pvh7q0mGz7d0J4AaABAg,UCVKQyq2xZLwz1-T8ZtI3qNg,2025-11-09T20:43:30Z,2025-11-09T20:43:30Z,6,0,"DOKU>>>>>>palmer , guardiola knew exactly what he was doing, selling palmer and grealish, and buy doku, i thought it was a huge mistakes, but eyy doku is cooking now😂😂😂",0.9091
cZuKoVpIc9E,UgxfGsC-vAaVZhmLiU94AaABAg,UCWaMwVBRo6SoAanhdZ7kApQ,2025-11-10T04:28:31Z,2025-11-10T04:28:31Z,0,0,What a team man! 😮,0.0
cZuKoVpIc9E,Ugw2VShfusXodL3My854AaABAg,UC2Sjt-_xQ8q4OYoNI0R10yw,2025-11-09T20:18:20Z,2025-11-09T20:18:20Z,8,1,"2:10 - 2:15 Clearly shows no foul. VAR then does this weird edit in the following replay. 
Emirate Oil Money!",-0.1697
cZuKoVpIc9E,UgwY5XCqubLpW3ZLmV94AaABAg,UCJO71-q2Dint7W4B5fQayFA,2025-11-10T05:27:54Z,2025-11-10T05:27:54Z,0,0,van dijk sound like dancing rasta 😂😂,0.8074
cZuKoVpIc9E,Ugw4SOPdOPOgaxvY29V4AaABAg,UC9jV6gZ7Br5SSzFHoKtHa2A,2025-11-09T21:10:03Z,2025-11-09T21:10:03Z,3,0,Doku carrying the whole man city squad,0.0
cZuKoVpIc9E,Ugz-KsWUA9zIrARjWeJ4AaABAg,UCDEbMLJklorQ95VlErWhRuA,2025-11-11T00:26:33Z,2025-11-11T00:26:33Z,0,0,"6:07 ""He's in the eye line of Donaruma isn't he - Andy Robertson"".. as he is literally one or two feet out of his line of sight. Wow.",0.5859
